# qdac_multiple_set	qdac_ch19_curr_ucal	qdac_ch22_curr_ucal	timer
# "Voltage"	"ch19"	"ch22"	"Elapsed time"
# 1001
0.120000000000001	-1.55373e-09	-7.83631e-10	56.8112194999121
0.140000000000001	-1.54026e-09	-7.86785e-10	56.9232807999942
0.16	-1.52888e-09	-7.93921e-10	57.035334300017
0.18	-1.52027e-09	-8.02759e-10	57.1472883999813
0.200000000000001	-1.50677e-09	-8.13059e-10	57.2592261000536
0.220000000000001	-1.50247e-09	-8.17809e-10	57.371345799882
0.24	-1.48904e-09	-8.27841e-10	57.4831641998608
0.26	-1.47555e-09	-8.39891e-10	57.5952957000118
0.279999999999999	-1.46445e-09	-8.5218e-10	57.7071122999769
0.300000000000001	-1.45929e-09	-8.61e-10	57.8193081999198
0.32	-1.44782e-09	-8.6642e-10	57.9311693999916
0.34	-1.43339e-09	-8.76617e-10	58.0430300000589
0.359999999999999	-1.41961e-09	-8.90439e-10	58.1552132999059
0.380000000000001	-1.41449e-09	-8.93993e-10	58.2670954999048
0.4	-1.40411e-09	-9.03354e-10	58.3791008000262
0.42	-1.39754e-09	-9.10437e-10	58.4911479998846
0.44	-1.38411e-09	-9.29111e-10	58.6032330000307
0.460000000000001	-1.37405e-09	-9.3829e-10	58.7150729000568
0.48	-1.36054e-09	-9.51679e-10	58.8270683998708
0.5	-1.35192e-09	-9.59133e-10	58.9390781000257
0.52	-1.34018e-09	-9.65791e-10	59.0512115000747
0.540000000000001	-1.33558e-09	-9.73215e-10	59.1631950999144
0.56	-1.32218e-09	-9.82085e-10	59.2749763000757
0.58	-1.31425e-09	-1.00009e-09	59.3870677000377
0.6	-1.29951e-09	-1.00378e-09	59.4990000999533
0.620000000000001	-1.29026e-09	-1.00802e-09	59.6111979999114
0.640000000000001	-1.27506e-09	-1.01971e-09	59.7236365999561
0.66	-1.26802e-09	-1.03438e-09	59.8350722000469
0.68	-1.25681e-09	-1.03371e-09	59.9469713999424
0.700000000000001	-1.24964e-09	-1.0504e-09	60.0589459000621
0.720000000000001	-1.2343e-09	-1.05619e-09	60.1710548999254
0.74	-1.22492e-09	-1.06575e-09	60.2829799000174
0.76	-1.21321e-09	-1.06579e-09	60.394940600032
0.779999999999999	-1.2019e-09	-1.08136e-09	60.5070575000718
0.800000000000001	-1.19447e-09	-1.08239e-09	60.6190186999738
0.82	-1.18598e-09	-1.09309e-09	60.7309393999167
0.84	-1.17714e-09	-1.11022e-09	60.8429010000546
0.859999999999999	-1.1659e-09	-1.1131e-09	60.9551005999092
0.880000000000001	-1.15978e-09	-1.12581e-09	61.0669887999538
0.9	-1.14578e-09	-1.12927e-09	61.1790147998836
0.92	-1.12889e-09	-1.13578e-09	61.2909283000045
0.94	-1.12088e-09	-1.14324e-09	61.4029934999999
0.960000000000001	-1.11279e-09	-1.1578e-09	61.5148962000385
0.98	-1.10256e-09	-1.1658e-09	61.626838499913
1	-1.09037e-09	-1.17869e-09	61.738932600012
1.02	-1.09211e-09	-1.18091e-09	61.850941499928
1.04	-1.07366e-09	-1.18699e-09	61.9629029999487
1.06	-1.06302e-09	-1.19815e-09	62.0749464998953
1.08	-1.05543e-09	-1.20614e-09	62.1869578999467
1.1	-1.04043e-09	-1.21633e-09	62.2988026000094
1.12	-1.02403e-09	-1.23462e-09	62.4107923998963
1.14	-1.02387e-09	-1.23088e-09	62.5229012998752
1.16	-1.01234e-09	-1.24426e-09	62.6347950000782
1.18	-1.0017e-09	-1.25207e-09	62.746759200003
1.2	-9.93867e-10	-1.26573e-09	62.8587674999144
1.22	-9.84141e-10	-1.27043e-09	62.9707774000708
1.24	-9.66459e-10	-1.28603e-09	63.0828406999353
1.26	-9.58252e-10	-1.29414e-09	63.1947387000546
1.28	-9.50657e-10	-1.30015e-09	63.306650799932
1.3	-9.38886e-10	-1.30279e-09	63.4187983998563
1.32	-9.24359e-10	-1.31392e-09	63.5308067000005
1.34	-9.20109e-10	-1.32221e-09	63.642642099876
1.36	-9.12227e-10	-1.33512e-09	63.7548549999483
1.38	-8.98582e-10	-1.34159e-09	63.866512699984
1.4	-8.92105e-10	-1.34671e-09	63.9787673000246
1.42	-8.81192e-10	-1.35907e-09	64.0907314000651
1.44	-8.77742e-10	-1.36458e-09	64.2025929000229
1.46	-8.62446e-10	-1.37167e-09	64.3146971999668
1.48	-8.53974e-10	-1.38491e-09	64.4267790999729
1.5	-8.34097e-10	-1.3884e-09	64.538701799931
1.52	-8.25832e-10	-1.39739e-09	64.6506046999712
1.54	-8.15561e-10	-1.40859e-09	64.7626662000548
1.56	-8.08011e-10	-1.41448e-09	64.8746217000298
1.58	-7.95895e-10	-1.4306e-09	64.9865820999257
1.6	-7.84369e-10	-1.43647e-09	65.0985995000228
1.62	-7.77148e-10	-1.43899e-09	65.2108924998902
1.64	-7.67866e-10	-1.45784e-09	65.322612500051
1.66	-7.53029e-10	-1.46134e-09	65.4347447999753
1.68	-7.4255e-10	-1.47099e-09	65.5465053999797
1.7	-7.33729e-10	-1.47737e-09	65.6585559998639
1.72	-7.3253e-10	-1.48629e-09	65.7705134998541
1.74	-7.2037e-10	-1.49219e-09	65.8825091999024
1.76	-7.1046e-10	-1.50539e-09	65.9945632999297
1.78	-6.95633e-10	-1.5131e-09	66.1065986000467
1.8	-6.87885e-10	-1.51522e-09	66.2185402000323
1.82	-6.81799e-10	-1.51765e-09	66.3305659000762
1.84	-6.67915e-10	-1.54204e-09	66.442574699875
1.86	-6.5637e-10	-1.55688e-09	66.5545824000146
1.88	-6.53166e-10	-1.55342e-09	66.6665231999941
1.9	-6.36485e-10	-1.55734e-09	66.7784994000103
1.92	-6.33224e-10	-1.5709e-09	66.8904692998622
1.94	-6.16268e-10	-1.5804e-09	67.0024526999332
1.96	-6.04917e-10	-1.5859e-09	67.1144153000787
1.98	-6.00555e-10	-1.59463e-09	67.2264542998746
2	-5.85079e-10	-1.60067e-09	67.3383788000792
2.02	-5.71504e-10	-1.61516e-09	67.4504774999805
2.04	-5.70364e-10	-1.62149e-09	67.5624196999706
2.06	-5.56759e-10	-1.63126e-09	67.6743347998708
2.08	-5.45743e-10	-1.63247e-09	67.7865247998852
2.1	-5.42974e-10	-1.64433e-09	67.8984485000838
2.12	-5.27776e-10	-1.65378e-09	68.0103078999091
2.14	-5.19367e-10	-1.66123e-09	68.1223382998724
2.16	-5.09793e-10	-1.67354e-09	68.2342983998824
2.18	-4.99467e-10	-1.67634e-09	68.3463254000526
2.2	-4.89825e-10	-1.6832e-09	68.458348199958
2.22	-4.74251e-10	-1.69142e-09	68.5704206998926
2.24	-4.69723e-10	-1.69505e-09	68.6823179000057
2.26	-4.57069e-10	-1.70159e-09	68.7942524000537
2.28	-4.46828e-10	-1.70821e-09	68.9063285999
2.3	-4.352e-10	-1.72051e-09	69.0182630000636
2.32	-4.24161e-10	-1.72632e-09	69.1303598000668
2.34	-4.1863e-10	-1.73486e-09	69.2423280000221
2.36	-4.04158e-10	-1.74117e-09	69.3543376000598
2.38	-3.94106e-10	-1.74688e-09	69.4662353999447
2.4	-3.91543e-10	-1.7613e-09	69.5782659999095
2.42	-3.81866e-10	-1.7749e-09	69.6903629000299
2.44	-3.63585e-10	-1.77485e-09	69.8022312999237
2.46	-3.6235e-10	-1.78242e-09	69.9142102999613
2.48	-3.44899e-10	-1.78999e-09	70.0262831000146
2.5	-3.35841e-10	-1.80185e-09	70.1382063999772
2.52	-3.28888e-10	-1.80683e-09	70.250149599975
2.54	-3.19256e-10	-1.81083e-09	70.3622238000389
2.56	-3.07074e-10	-1.82139e-09	70.4745940999128
2.58	-2.97608e-10	-1.83168e-09	70.5862213000655
2.6	-2.85451e-10	-1.84025e-09	70.698184199864
2.62	-2.8244e-10	-1.83921e-09	70.8102084000129
2.64	-2.69566e-10	-1.84485e-09	70.9223009999841
2.66	-2.63036e-10	-1.85198e-09	71.0341769999359
2.68	-2.49789e-10	-1.86125e-09	71.1463696998544
2.7	-2.397e-10	-1.86983e-09	71.258150300011
2.72	-2.30924e-10	-1.88009e-09	71.3701712999027
2.74	-2.21427e-10	-1.88736e-09	71.4822331999894
2.76	-2.09699e-10	-1.89496e-09	71.5940674999729
2.78	-1.99525e-10	-1.90254e-09	71.7061570999213
2.8	-1.99457e-10	-1.90461e-09	71.8181322999299
2.82	-1.8576e-10	-1.91536e-09	71.9301906998735
2.84	-1.7121e-10	-1.92691e-09	72.0421521000098
2.86	-1.64257e-10	-1.93326e-09	72.154119099956
2.88	-1.56922e-10	-1.93935e-09	72.2661289998796
2.9	-1.47726e-10	-1.95438e-09	72.3781045998912
2.92	-1.31514e-10	-1.95973e-09	72.4900609999895
2.94	-1.25714e-10	-1.96229e-09	72.6019454998896
2.96	-1.1632e-10	-1.96973e-09	72.7140088998713
2.98	-1.04896e-10	-1.98609e-09	72.8260544999503
3	-9.38898e-11	-1.99213e-09	72.9381071000826
3.02	-8.32088e-11	-2.005e-09	73.0499900998548
3.04	-7.53476e-11	-2.0043e-09	73.161940400023
3.06	-6.79995e-11	-2.02106e-09	73.2740627999883
3.08	-5.35191e-11	-2.03355e-09	73.3859723999631
3.1	-5.02657e-11	-2.03903e-09	73.4979888000526
3.12	-3.61247e-11	-2.044e-09	73.6099386999849
3.14	-2.34634e-11	-2.05452e-09	73.7219362999313
3.16	-1.35145e-11	-2.06075e-09	73.8339498999994
3.18	-5.22285e-12	-2.06583e-09	73.9460020998958
3.2	3.22993e-12	-2.07596e-09	74.0580366998911
3.22	8.71303e-12	-2.08774e-09	74.1698886998929
3.24	2.57042e-11	-2.0889e-09	74.2819516998716
3.26	3.50285e-11	-2.0905e-09	74.3938152999617
3.28	4.76902e-11	-2.09524e-09	74.5057963998988
3.3	5.30378e-11	-2.10583e-09	74.6179102000315
3.32	6.22647e-11	-2.11453e-09	74.7300040998962
3.34	7.4208e-11	-2.12512e-09	74.8418502998538
3.36	8.25369e-11	-2.13173e-09	74.9537720999215
3.38	9.20549e-11	-2.13374e-09	75.0659008000512
3.4	1.02943e-10	-2.14557e-09	75.1779308998957
3.42	1.14518e-10	-2.15099e-09	75.2901218999177
3.44	1.21565e-10	-2.15907e-09	75.4018107000738
3.46	1.27892e-10	-2.16831e-09	75.5138339998666
3.48	1.42124e-10	-2.17508e-09	75.6257845999207
3.5	1.5261e-10	-2.18287e-09	75.7377889999188
3.52	1.63897e-10	-2.1812e-09	75.8498599000741
3.54	1.7675e-10	-2.193e-09	75.961742100073
3.56	1.82761e-10	-2.19738e-09	76.0736801999155
3.58	1.94198e-10	-2.20983e-09	76.1857972000726
3.6	2.0138e-10	-2.22367e-09	76.2977201999165
3.62	2.11456e-10	-2.22574e-09	76.4098229000811
3.64	2.24651e-10	-2.23654e-09	76.5217997999862
3.66	2.2911e-10	-2.24489e-09	76.6336508998647
3.68	2.43468e-10	-2.24267e-09	76.7458802999463
3.7	2.54203e-10	-2.25723e-09	76.8578248999547
3.72	2.65898e-10	-2.26361e-09	76.9696207998786
3.74	2.70082e-10	-2.26908e-09	77.0816609000321
3.76	2.7922e-10	-2.28298e-09	77.1937857999001
3.78	2.86388e-10	-2.28017e-09	77.3056145000737
3.8	3.01477e-10	-2.28414e-09	77.417627699906
3.82	3.15173e-10	-2.29205e-09	77.5296938000247
3.84	3.25914e-10	-2.30192e-09	77.6417056999635
3.86	3.34579e-10	-2.31306e-09	77.7536253000144
3.88	3.43299e-10	-2.32315e-09	77.8655594000593
3.9	3.4737e-10	-2.32979e-09	77.9777511998545
3.92	3.59409e-10	-2.32234e-09	78.0896123000421
3.94	3.68475e-10	-2.33676e-09	78.2015527999029
3.96	3.78159e-10	-2.34267e-09	78.313678599894
3.98	3.87261e-10	-2.35433e-09	78.4257070000749
4	4.01136e-10	-2.35955e-09	78.5375880000647
4.02	4.09975e-10	-2.36258e-09	78.6495369998738
4.04	4.22834e-10	-2.37929e-09	78.7614760000724
4.06	4.33596e-10	-2.37701e-09	78.8736082999967
4.08	4.37268e-10	-2.3815e-09	78.9857186998706
4.1	4.49135e-10	-2.39033e-09	79.0975039999466
4.12	4.51461e-10	-2.39082e-09	79.2093891000841
4.14	4.66879e-10	-2.39949e-09	79.3216381999664
4.16	4.73313e-10	-2.41638e-09	79.4335636999458
4.18	4.87514e-10	-2.41864e-09	79.5454514999874
4.2	4.98226e-10	-2.42231e-09	79.6574891000055
4.22	5.01806e-10	-2.42965e-09	79.7695015000645
4.24	5.13981e-10	-2.43521e-09	79.8815748000052
4.26	5.19287e-10	-2.44738e-09	79.9934379998595
4.28	5.37086e-10	-2.45381e-09	80.1054211000446
4.3	5.44052e-10	-2.46217e-09	80.2178153998684
4.32	5.53954e-10	-2.46579e-09	80.3293862000573
4.34	5.5661e-10	-2.47444e-09	80.4413701000158
4.36	5.73517e-10	-2.47619e-09	80.5533990999684
4.38	5.80478e-10	-2.49116e-09	80.6653770999983
4.4	5.95014e-10	-2.49342e-09	80.7773907999508
4.42	6.04181e-10	-2.50266e-09	80.8895453000441
4.44	6.1611e-10	-2.50961e-09	81.0014513998758
4.46	6.2371e-10	-2.516e-09	81.1132956999354
4.48	6.37342e-10	-2.52366e-09	81.2253193000797
4.5	6.45774e-10	-2.52602e-09	81.3374105999246
4.52	6.55913e-10	-2.5369e-09	81.4493718999438
4.54	6.61321e-10	-2.53743e-09	81.5614551999606
4.56	6.70848e-10	-2.55077e-09	81.6733339000493
4.58	6.79201e-10	-2.55543e-09	81.7852815000806
4.6	6.9064e-10	-2.56206e-09	81.8972690999508
4.62	7.04478e-10	-2.56909e-09	82.0093773000408
4.64	7.08714e-10	-2.57052e-09	82.1212615999393
4.66	7.19546e-10	-2.57717e-09	82.2332265998702
4.68	7.29866e-10	-2.59073e-09	82.3451928999275
4.7	7.39938e-10	-2.595e-09	82.4572854998987
4.72	7.46311e-10	-2.60229e-09	82.5690053000581
4.74	7.59659e-10	-2.61753e-09	82.6811023999471
4.76	7.72689e-10	-2.61956e-09	82.7929920000024
4.78	7.764e-10	-2.62379e-09	82.9051574000623
4.8	7.93406e-10	-2.62579e-09	83.0173474000767
4.82	7.98972e-10	-2.63396e-09	83.1292264999356
4.84	8.09781e-10	-2.63671e-09	83.2411160999909
4.86	8.20161e-10	-2.64411e-09	83.353177400073
4.88	8.30574e-10	-2.64719e-09	83.4652473998722
4.9	8.37962e-10	-2.65177e-09	83.5772094998974
4.92	8.53034e-10	-2.66207e-09	83.6890322999097
4.94	8.60568e-10	-2.66715e-09	83.8010720000602
4.96	8.65638e-10	-2.68234e-09	83.9130573000293
4.98	8.77904e-10	-2.68082e-09	84.0251487998758
5	8.8473e-10	-2.68906e-09	84.1372233999427
5.02	8.97745e-10	-2.68936e-09	84.248985900078
5.04	9.08238e-10	-2.69615e-09	84.361081500072
5.06	9.1966e-10	-2.70619e-09	84.4731053998694
5.08	9.26365e-10	-2.70823e-09	84.5851648000535
5.1	9.40332e-10	-2.7132e-09	84.6970611999277
5.12	9.45711e-10	-2.72025e-09	84.8091323999688
5.14	9.57349e-10	-2.72745e-09	84.9208122999407
5.16	9.62617e-10	-2.73801e-09	85.0330294999294
5.18	9.72554e-10	-2.74185e-09	85.1452104998752
5.2	9.83218e-10	-2.75005e-09	85.2570132999681
5.22	9.93055e-10	-2.7501e-09	85.3689288999885
5.24	1.00128e-09	-2.76897e-09	85.4809326999821
5.26	1.01075e-09	-2.7706e-09	85.5929677998647
5.28	1.03097e-09	-2.77847e-09	85.7050125000533
5.3	1.03537e-09	-2.78943e-09	85.8169950998854
5.32	1.04748e-09	-2.79313e-09	85.9289319000673
5.34	1.05288e-09	-2.79646e-09	86.0410257000476
5.36	1.05927e-09	-2.8054e-09	86.1529480000027
5.38	1.07041e-09	-2.81136e-09	86.2649393999018
5.4	1.08514e-09	-2.81668e-09	86.3770830999129
5.42	1.09105e-09	-2.81805e-09	86.4889231999405
5.44	1.10298e-09	-2.8318e-09	86.6008699000813
5.46	1.11354e-09	-2.83255e-09	86.7129865000024
5.48	1.12675e-09	-2.83702e-09	86.8249546000734
5.5	1.13046e-09	-2.84242e-09	86.9370222999714
5.52	1.14393e-09	-2.85113e-09	87.0490254999604
5.54	1.14715e-09	-2.85423e-09	87.1608762999531
5.56	1.16058e-09	-2.85946e-09	87.2728697999846
5.58	1.1704e-09	-2.86702e-09	87.3849033999722
5.6	1.18745e-09	-2.87318e-09	87.4968085999135
5.62	1.18911e-09	-2.87931e-09	87.6087311999872
5.64	1.20545e-09	-2.89211e-09	87.7208163000178
5.66	1.21661e-09	-2.89382e-09	87.8330447999761
5.68	1.22901e-09	-2.90234e-09	87.9447615998797
5.7	1.23498e-09	-2.90271e-09	88.0568432998843
5.72	1.24137e-09	-2.90327e-09	88.1687675998546
5.74	1.25181e-09	-2.91432e-09	88.2808963998687
5.76	1.26274e-09	-2.92715e-09	88.3927944998723
5.78	1.27574e-09	-2.92432e-09	88.5049181000795
5.8	1.28157e-09	-2.92815e-09	88.6168356998824
5.82	1.2908e-09	-2.9366e-09	88.7288492000662
5.84	1.29647e-09	-2.94081e-09	88.8407771000639
5.86	1.3109e-09	-2.95692e-09	88.9527278998867
5.88	1.31866e-09	-2.96032e-09	89.0647495000158
5.9	1.33017e-09	-2.95965e-09	89.1767368998844
5.92	1.33602e-09	-2.96493e-09	89.2887043999508
5.94	1.35668e-09	-2.98117e-09	89.4007802999113
5.96	1.36065e-09	-2.9804e-09	89.5127189999912
5.98	1.36943e-09	-2.98724e-09	89.6247658999637
6	1.38569e-09	-2.99144e-09	89.736632599961
6.02	1.39468e-09	-2.99607e-09	89.8487052000128
6.04	1.40427e-09	-3.00412e-09	89.9606745999772
6.06	1.4158e-09	-3.0041e-09	90.0726373998914
6.08	1.42497e-09	-3.01208e-09	90.1847004999872
6.1	1.43751e-09	-3.01425e-09	90.2966364000458
6.12	1.43993e-09	-3.02105e-09	90.4085396998562
6.14	1.45269e-09	-3.02946e-09	90.520606999984
6.16	1.46635e-09	-3.0319e-09	90.6325363998767
6.18	1.47724e-09	-3.03985e-09	90.744517599931
6.2	1.49054e-09	-3.0458e-09	90.8567200999241
6.22	1.49562e-09	-3.04597e-09	90.968630899908
6.24	1.50874e-09	-3.05435e-09	91.0805726000108
6.26	1.51449e-09	-3.0663e-09	91.192553400062
6.28	1.52443e-09	-3.06207e-09	91.3044988000765
6.3	1.53742e-09	-3.07179e-09	91.4166234999429
6.32	1.55299e-09	-3.07437e-09	91.5286554999184
6.34	1.56419e-09	-3.08259e-09	91.6406747999135
6.36	1.57167e-09	-3.09698e-09	91.7525523998775
6.38	1.57815e-09	-3.09658e-09	91.8645307000261
6.4	1.58855e-09	-3.09956e-09	91.9764632999431
6.42	1.5999e-09	-3.10677e-09	92.088615299901
6.44	1.60995e-09	-3.10905e-09	92.2004612998571
6.46	1.62071e-09	-3.11459e-09	92.3125505999196
6.48	1.6308e-09	-3.11937e-09	92.4244917999022
6.5	1.6394e-09	-3.12427e-09	92.5365536999889
6.52	1.65194e-09	-3.1286e-09	92.6484141000547
6.54	1.66171e-09	-3.14717e-09	92.7605156998616
6.56	1.66671e-09	-3.13636e-09	92.8724197999109
6.58	1.67658e-09	-3.14974e-09	92.9844164999668
6.6	1.68839e-09	-3.15149e-09	93.096457199892
6.62	1.70008e-09	-3.16101e-09	93.2084329000209
6.64	1.70969e-09	-3.16548e-09	93.320497199893
6.66	1.71834e-09	-3.17136e-09	93.4325812999159
6.68	1.72594e-09	-3.17526e-09	93.5445294999518
6.7	1.74108e-09	-3.1785e-09	93.6563965999521
6.72	1.74407e-09	-3.17818e-09	93.7684796000831
6.74	1.75618e-09	-3.18603e-09	93.8803759999573
6.76	1.77342e-09	-3.2003e-09	93.9922940998804
6.78	1.78351e-09	-3.19101e-09	94.1042529998813
6.8	1.78982e-09	-3.20211e-09	94.2164952000603
6.82	1.80493e-09	-3.20502e-09	94.3281334999483
6.84	1.81141e-09	-3.20776e-09	94.4401946999133
6.86	1.81865e-09	-3.21795e-09	94.552193999989
6.88	1.82918e-09	-3.22363e-09	94.6643701000139
6.9	1.83949e-09	-3.22895e-09	94.7761913998984
6.92	1.86022e-09	-3.23334e-09	94.8883046000265
6.94	1.8625e-09	-3.23789e-09	95.0002110998612
6.96	1.8709e-09	-3.24324e-09	95.1122485999949
6.98	1.88513e-09	-3.24984e-09	95.2243439999875
7	1.89568e-09	-3.2513e-09	95.3361241999082
7.02	1.90582e-09	-3.25848e-09	95.4482301999815
7.04	1.91385e-09	-3.26364e-09	95.5601820999291
7.06	1.92248e-09	-3.25867e-09	95.6722814999521
7.08	1.93374e-09	-3.26668e-09	95.7842649999075
7.1	1.94748e-09	-3.27604e-09	95.8961922999006
7.12	1.95313e-09	-3.27624e-09	96.0082038000692
7.14	1.96265e-09	-3.28401e-09	96.1201909999363
7.16	1.9732e-09	-3.29017e-09	96.2321729999967
7.18	1.99003e-09	-3.29113e-09	96.3440747999121
7.2	1.99795e-09	-3.30477e-09	96.4562857998535
7.22	2.01006e-09	-3.30384e-09	96.5682182000019
7.24	2.02241e-09	-3.30707e-09	96.6802149000578
7.26	2.03451e-09	-3.31133e-09	96.792244900018
7.28	2.04176e-09	-3.31415e-09	96.9040576000698
7.3	2.04956e-09	-3.32103e-09	97.0160862000193
7.32	2.06744e-09	-3.32829e-09	97.1282248999923
7.34	2.07656e-09	-3.33328e-09	97.2400998999365
7.36	2.08057e-09	-3.34603e-09	97.3525566000026
7.38	2.09496e-09	-3.34226e-09	97.464124500053
7.4	2.10421e-09	-3.34887e-09	97.57615670003
7.42	2.117e-09	-3.35581e-09	97.6881230999716
7.44	2.12382e-09	-3.35769e-09	97.800005099969
7.46	2.13661e-09	-3.36247e-09	97.9121751000639
7.48	2.149e-09	-3.36215e-09	98.0242834000383
7.5	2.15022e-09	-3.36838e-09	98.1360261000227
7.52	2.16839e-09	-3.37226e-09	98.2479662999976
7.54	2.18348e-09	-3.3777e-09	98.360160500044
7.56	2.18842e-09	-3.38124e-09	98.4720226000063
7.58	2.20121e-09	-3.3904e-09	98.5839724999387
7.6	2.21334e-09	-3.39215e-09	98.6962393000722
7.62	2.2235e-09	-3.39513e-09	98.8079921000171
7.64	2.23896e-09	-3.40072e-09	98.9202155999374
7.66	2.24795e-09	-3.40703e-09	99.0319260999095
7.68	2.25319e-09	-3.40479e-09	99.1438996999059
7.7	2.27273e-09	-3.41911e-09	99.255955300061
7.72	2.28052e-09	-3.41542e-09	99.3680620999075
7.74	2.28508e-09	-3.41761e-09	99.4798403000459
7.76	2.30145e-09	-3.42301e-09	99.5920050998684
7.78	2.30602e-09	-3.42835e-09	99.7040194999427
7.8	2.3247e-09	-3.42749e-09	99.8158529000357
7.82	2.33649e-09	-3.43378e-09	99.9278458000626
7.84	2.34377e-09	-3.43909e-09	100.039861100027
7.86	2.35574e-09	-3.44303e-09	100.151924599893
7.88	2.36955e-09	-3.4495e-09	100.263824299909
7.9	2.37943e-09	-3.44933e-09	100.375824099872
7.92	2.38993e-09	-3.44836e-09	100.487824199954
7.94	2.39863e-09	-3.45469e-09	100.599879799876
7.96	2.41271e-09	-3.45423e-09	100.711743100081
7.98	2.4253e-09	-3.459e-09	100.823826199863
8	2.42826e-09	-3.46408e-09	100.935895900009
8.02	2.44323e-09	-3.46382e-09	101.047863699961
8.04	2.45581e-09	-3.46501e-09	101.15978519991
8.06	2.46751e-09	-3.47006e-09	101.271909599891
8.08	2.48355e-09	-3.47442e-09	101.383885599906
8.1	2.49006e-09	-3.48079e-09	101.495740900049
8.12	2.5033e-09	-3.4841e-09	101.607675199863
8.14	2.51771e-09	-3.48565e-09	101.719728099881
8.16	2.52077e-09	-3.49245e-09	101.831872500014
8.18	2.53552e-09	-3.49433e-09	101.943817599909
8.2	2.5491e-09	-3.49589e-09	102.055778899929
8.22	2.56005e-09	-3.49856e-09	102.16769729997
8.24	2.57067e-09	-3.50272e-09	102.279809499858
8.26	2.58685e-09	-3.50457e-09	102.391746500041
8.28	2.59412e-09	-3.50314e-09	102.503791699884
8.3	2.60664e-09	-3.51552e-09	102.615753199905
8.32	2.61641e-09	-3.52214e-09	102.727697999915
8.34	2.62615e-09	-3.5259e-09	102.839668399887
8.36	2.64288e-09	-3.52517e-09	102.9517031
8.38	2.65757e-09	-3.52857e-09	103.063605600037
8.4	2.66347e-09	-3.52627e-09	103.175715599908
8.42	2.67584e-09	-3.53227e-09	103.287657100009
8.44	2.69555e-09	-3.53942e-09	103.399668700062
8.46	2.70202e-09	-3.53771e-09	103.511688299943
8.48	2.71909e-09	-3.54398e-09	103.623654299881
8.5	2.71702e-09	-3.54455e-09	103.73555699992
8.52	2.74129e-09	-3.55162e-09	103.847545499913
8.54	2.74698e-09	-3.55333e-09	103.95965189999
8.56	2.76059e-09	-3.55454e-09	104.071602399927
8.58	2.77777e-09	-3.55656e-09	104.183536599856
8.6	2.78451e-09	-3.56084e-09	104.295631600078
8.62	2.79768e-09	-3.55815e-09	104.40764650004
8.64	2.80999e-09	-3.55879e-09	104.519502900075
8.66	2.81949e-09	-3.56845e-09	104.631498100003
8.68	2.8335e-09	-3.56908e-09	104.743474999908
8.7	2.84451e-09	-3.57269e-09	104.855527899927
8.72	2.85754e-09	-3.57716e-09	104.967456900049
8.74	2.86245e-09	-3.57794e-09	105.079418699956
8.76	2.87798e-09	-3.57806e-09	105.191470199963
8.78	2.89261e-09	-3.58384e-09	105.303417499876
8.8	2.90414e-09	-3.59565e-09	105.415524699958
8.82	2.9203e-09	-3.59117e-09	105.52738850005
8.84	2.93193e-09	-3.5967e-09	105.63938930002
8.86	2.93768e-09	-3.59452e-09	105.751473699929
8.88	2.95796e-09	-3.5966e-09	105.863538499922
8.9	2.96359e-09	-3.59455e-09	105.975409999955
8.92	2.97433e-09	-3.59739e-09	106.087399299955
8.94	2.99016e-09	-3.60401e-09	106.199315999867
8.96	3.00242e-09	-3.60827e-09	106.311500899959
8.98	3.01874e-09	-3.60924e-09	106.423405099893
9	3.02793e-09	-3.60605e-09	106.535394900013
9.02	3.04609e-09	-3.613e-09	106.647434399929
9.04	3.05284e-09	-3.61595e-09	106.759378199931
9.06	3.06117e-09	-3.61288e-09	106.871325999964
9.08	3.08041e-09	-3.61758e-09	106.983351100003
9.1	3.09085e-09	-3.61673e-09	107.095369899878
9.12	3.10695e-09	-3.62268e-09	107.207328399876
9.14	3.11635e-09	-3.61728e-09	107.319440299878
9.16	3.13346e-09	-3.617e-09	107.431362899952
9.18	3.14592e-09	-3.62926e-09	107.543400999857
9.2	3.15732e-09	-3.62844e-09	107.655389599968
9.22	3.1746e-09	-3.62828e-09	107.767505599884
9.24	3.18441e-09	-3.63204e-09	107.879510799889
9.26	3.19392e-09	-3.62041e-09	107.991234499961
9.28	3.2095e-09	-3.62626e-09	108.103250900051
9.3	3.22638e-09	-3.63003e-09	108.215288399952
9.32	3.23267e-09	-3.62261e-09	108.327337099938
9.34	3.25437e-09	-3.62799e-09	108.439230599906
9.36	3.26684e-09	-3.62832e-09	108.551074499963
9.38	3.28062e-09	-3.6366e-09	108.663228699937
9.4	3.29253e-09	-3.63077e-09	108.775123900035
9.42	3.31079e-09	-3.63464e-09	108.88716579997
9.44	3.31984e-09	-3.63861e-09	108.999137500068
9.46	3.33524e-09	-3.63791e-09	109.111087199999
9.48	3.34982e-09	-3.63915e-09	109.223153099883
9.5	3.36234e-09	-3.64063e-09	109.335196099943
9.52	3.379e-09	-3.63228e-09	109.447222499875
9.54	3.39215e-09	-3.63831e-09	109.559177800082
9.56	3.40161e-09	-3.63812e-09	109.671030299971
9.58	3.41072e-09	-3.63932e-09	109.783411500044
9.6	3.42816e-09	-3.63953e-09	109.89512780006
9.62	3.44567e-09	-3.64272e-09	110.007043499965
9.64	3.45523e-09	-3.64231e-09	110.119112299988
